batch_id,product_name,batch_start_time,labeled_family,labeled_color,batch_size_kg,processing_time_min,flush_needed,flush_time_min,total_time_min
WGC_01900,SikaRep-221,2024-02-28 20:28:00,fine_dark,dark,1466,52.5,False,0.0,52.5
WGC_00807,SikaGrout-315,2024-02-28 22:27:00,coarse_white,white,818,38.5,True,16.1,54.6
WGC_00511,SikaColor-201,2024-02-28 22:38:00,dark,black,1336,50.3,False,0.0,50.3
WGC_00560,SikaTop-122,2024-02-29 10:02:00,fine_white,white,1567,55.3,True,17.8,73.2
WGC_01660,SikaTop-141,2024-02-29 11:48:00,coarse_white,anthracite,1463,45.6,True,15.9,61.5
WGC_01888,SikaTop-132,2024-02-29 12:57:00,coarse_grey,gray,1740,50.4,False,0.0,50.4
WGC_00826,SikaTop-162,2024-02-29 13:46:00,coarse_white,white,1285,48.6,False,0.0,48.6
WGC_01957,SikaTop-162,2024-02-29 14:04:00,coarse_white,white,1618,53.4,True,20.2,73.6
WGC_00281,SikaRep-212,2024-02-29 14:12:00,coarse_grey,natural,1672,43.0,True,19.5,62.5
WGC_01682,SikaTop-151,2024-02-29 15:02:00,fine_dark,dark_fine,1837,59.7,True,24.3,84.0
WGC_00109,SikaTop-151,2024-02-29 15:44:00,fine_dark,black_fine,1706,52.4,True,17.7,70.1
WGC_01592,SikaTop-121,2024-02-29 16:42:00,fine_dark,cream,1452,54.2,True,20.7,74.9
WGC_00418,SikaGrout-315,2024-02-29 17:37:00,coarse_white,coarse_light,1832,48.1,True,14.0,62.2
WGC_00792,SikaTop-142,2024-02-29 18:37:00,dark,black,1558,49.8,False,0.0,49.8
WGC_01790,SikaTop-122,2024-02-29 19:54:00,fine_white,white,1630,48.8,True,22.3,71.1
WGC_01118,SikaRep-221,2024-02-29 19:56:00,fine_dark,white,1760,53.4,True,26.3,79.8
WGC_00191,SikaTop-122,2024-02-29 20:02:00,dark,off-white,1080,48.6,False,0.0,48.6
WGC_00970,SikaTop-132,2024-02-29 21:35:00,coarse_grey,grey,1939,59.4,False,0.0,59.4
WGC_00253,SikaTop-152,2024-02-29 21:56:00,fine_dark,dark_fine,1397,47.1,True,27.2,74.4
WGC_00015,SikaTop-152,2024-02-29 22:16:00,fine_dark,dark_fine,1197,39.1,True,15.4,54.5
WGC_01143,SikaGrout-315,2024-02-29 22:39:00,coarse_white,light_coarse,1044,31.3,True,26.8,58.1
WGC_00078,SikaTop-141,2024-03-01 06:47:00,dark,charcoal,1569,46.6,False,0.0,46.6
WGC_01784,SikaRep-212,2024-03-01 07:03:00,coarse_grey,concrete,1148,42.5,True,29.8,72.3
WGC_00790,SikaTop-121,2024-03-01 09:22:00,fine_white,off-white,1882,57.9,True,16.3,74.2
WGC_01353,SikaGrout-214,2024-03-01 10:47:00,coarse_grey,natural,1466,43.2,True,11.8,55.0
WGC_00998,SikaTop-121,2024-03-01 10:55:00,fine_white,light,1088,46.0,True,11.5,57.6
WGC_00674,SikaGrout-212,2024-03-01 11:12:00,fine_white,cream,1277,41.2,True,19.4,60.6
WGC_00021,SikaRep-212,2024-03-01 11:16:00,coarse_grey,gray,1048,51.0,False,0.0,51.0
WGC_01113,SikaGrout-214,2024-03-01 13:21:00,coarse_grey,gray,1692,51.0,True,11.2,62.2
WGC_00026,SikaRep-315,2024-03-01 13:50:00,coarse_white,white_coarse,2512,55.5,True,18.6,74.1
WGC_01791,SikaColor-201,2024-03-01 14:08:00,dark,dark,1538,48.0,True,16.2,64.2
WGC_00479,SikaGrout-212,2024-03-01 14:57:00,fine_white,off-white,1522,54.1,True,26.8,81.0
WGC_01631,SikaTop-152,2024-03-01 16:19:00,fine_dark,coarse_light,1458,55.6,False,0.0,55.6
WGC_00889,SikaGrout-315,2024-03-01 17:26:00,coarse_white,white,1818,56.3,True,15.0,71.3
WGC_00113,SikaTop-151,2024-03-01 17:26:00,fine_dark,fine_black,1770,54.2,True,24.7,78.9
WGC_01716,SikaTop-152,2024-03-01 18:04:00,fine_dark,dark_fine,1485,52.3,True,28.9,81.2
WGC_00943,SikaRep-221,2024-03-01 18:31:00,fine_dark,dark,1198,41.4,False,0.0,41.4
WGC_01460,SikaGrout-212,2024-03-01 19:21:00,dark,light,1079,52.4,True,13.0,65.4
WGC_01125,SikaRep-212,2024-03-01 20:38:00,coarse_grey,concrete,926,43.9,True,21.9,65.8
WGC_01366,SikaTop-162,2024-03-02 07:18:00,coarse_white,white_coarse,1468,54.7,True,21.3,76.0
WGC_00810,SikaGrout-212,2024-03-02 08:09:00,fine_white,off-white,1506,51.2,True,29.3,80.5
WGC_00356,SikaTop-141,2024-03-02 09:18:00,dark,dark,1486,51.1,True,27.9,79.0
WGC_00288,SikaGrout-214,2024-03-02 10:29:00,coarse_grey,natural,1690,56.8,True,15.4,72.2
WGC_01031,SikaTop-121,2024-03-02 10:41:00,fine_white,light,1869,62.1,True,13.6,75.7
WGC_01959,SikaTop-142,2024-03-02 10:50:00,dark,charcoal,1292,44.6,True,25.9,70.5
WGC_01915,SikaRep-221,2024-03-02 11:49:00,dark,fine_black,1129,52.6,True,28.7,81.3
WGC_01420,SikaColor-201,2024-03-02 12:05:00,dark,charcoal,1738,51.8,False,0.0,51.8
WGC_00269,SikaTop-142,2024-03-02 12:15:00,dark,charcoal,1391,48.6,True,15.4,64.0
WGC_01521,SikaColor-201,2024-03-02 15:50:00,dark,dark,1501,54.1,True,16.6,70.7
WGC_01253,SikaTop-132,2024-03-02 19:19:00,coarse_grey,off-white,1255,39.4,True,23.5,62.8
WGC_00550,SikaTop-142,2024-03-02 19:43:00,dark,charcoal,1458,43.5,True,10.2,53.6
WGC_01798,SikaGrout-212,2024-03-02 21:54:00,fine_white,cream,2062,60.5,True,10.3,70.8
WGC_00972,SikaGrout-212,2024-03-03 06:03:00,fine_white,light_coarse,1612,53.1,True,26.9,79.9
WGC_01073,SikaRep-212,2024-03-03 06:07:00,coarse_grey,light,1589,43.3,False,0.0,43.3
WGC_01950,SikaTop-132,2024-03-03 06:19:00,coarse_grey,concrete,2002,52.1,True,22.1,74.1
WGC_01743,SikaTop-121,2024-03-03 06:20:00,fine_white,cream,1424,45.9,True,29.6,75.6
WGC_00507,SikaGrout-315,2024-03-03 08:08:00,coarse_white,light_coarse,1461,54.6,True,13.9,68.5
WGC_01586,SikaTop-151,2024-03-03 11:46:00,fine_dark,off-white,1355,43.7,True,28.8,72.5
WGC_00638,SikaTop-162,2024-03-03 11:48:00,coarse_white,coarse_light,1469,55.8,True,29.6,85.4
WGC_01045,SikaGrout-315,2024-03-03 14:21:00,coarse_white,white,1587,51.2,True,19.3,70.5
WGC_01739,SikaRep-212,2024-03-03 15:36:00,fine_dark,grey,1567,51.1,False,0.0,51.1
WGC_01029,SikaRep-315,2024-03-03 15:39:00,coarse_white,light_coarse,2089,55.9,True,23.9,79.8
WGC_01260,SikaRep-212,2024-03-03 16:33:00,coarse_grey,gray,1411,47.9,False,0.0,47.9
WGC_01920,SikaGrout-315,2024-03-03 16:57:00,coarse_white,white,1449,45.4,False,0.0,45.4
WGC_01916,SikaTop-151,2024-03-03 17:56:00,fine_dark,anthracite,1570,55.2,False,0.0,55.2
WGC_00951,SikaRep-315,2024-03-03 21:30:00,coarse_white,light,1552,51.3,True,25.0,76.3
WGC_00863,SikaGrout-214,2024-03-03 22:07:00,coarse_grey,concrete,1858,48.7,True,26.3,75.0
WGC_01534,SikaTop-121,2024-03-04 07:17:00,fine_white,white,1266,46.4,False,0.0,46.4
WGC_00306,SikaTop-152,2024-03-04 07:22:00,fine_dark,dark,1345,55.5,True,19.6,75.1
WGC_01436,SikaTop-162,2024-03-04 07:25:00,coarse_white,light_coarse,1181,42.9,True,14.7,57.5
WGC_00681,SikaGrout-214,2024-03-04 08:43:00,coarse_grey,grey,1404,45.1,False,0.0,45.1
WGC_01488,SikaRep-315,2024-03-04 10:14:00,coarse_white,coarse_light,1334,58.0,True,25.0,83.0
WGC_01581,SikaRep-221,2024-03-04 14:05:00,fine_dark,dark_fine,1658,49.2,True,21.2,70.3
WGC_00942,SikaTop-152,2024-03-04 14:48:00,fine_dark,dark,1671,56.6,True,12.2,68.8
WGC_01573,SikaTop-132,2024-03-04 16:03:00,coarse_grey,natural,1415,49.6,True,17.4,67.0
WGC_00317,SikaGrout-315,2024-03-04 16:16:00,coarse_white,light_coarse,1309,54.0,True,11.2,65.2
WGC_01002,SikaRep-212,2024-03-04 16:56:00,coarse_grey,white_coarse,1529,50.0,True,22.7,72.8
WGC_00995,SikaTop-142,2024-03-04 18:08:00,dark,black,1246,44.2,True,16.3,60.5
WGC_01609,SikaTop-151,2024-03-04 18:23:00,fine_dark,black_fine,1031,39.4,True,18.6,58.0
WGC_00952,SikaRep-221,2024-03-04 18:39:00,fine_dark,dark,2117,50.5,True,13.2,63.7
WGC_01984,SikaTop-141,2024-03-04 18:46:00,dark,black,1728,50.3,True,25.3,75.6
WGC_01819,SikaRep-212,2024-03-04 19:26:00,fine_white,concrete,1824,51.6,True,19.9,71.5
WGC_01067,SikaTop-142,2024-03-04 19:28:00,dark,anthracite,503,32.7,True,26.8,59.4
WGC_00225,SikaTop-141,2024-03-04 21:23:00,dark,dark,1396,53.1,False,0.0,53.1
WGC_01345,SikaTop-152,2024-03-04 21:34:00,fine_dark,dark_fine,1704,48.0,True,10.5,58.5
WGC_01934,SikaTop-151,2024-03-05 06:05:00,fine_dark,grey,980,45.9,False,0.0,45.9
WGC_01295,SikaTop-132,2024-03-05 06:49:00,coarse_grey,charcoal,1559,50.1,True,12.5,62.6
WGC_00776,SikaTop-122,2024-03-05 06:51:00,fine_white,light,1617,50.7,True,11.8,62.4
WGC_01227,SikaRep-315,2024-03-05 07:08:00,coarse_white,coarse_light,1822,54.8,True,10.9,65.7
WGC_00746,SikaGrout-212,2024-03-05 09:11:00,fine_white,light,1339,52.7,True,10.3,63.0
WGC_00503,SikaTop-151,2024-03-05 09:55:00,fine_dark,black_fine,1390,45.4,True,12.0,57.4
WGC_01068,SikaGrout-214,2024-03-05 10:31:00,coarse_grey,white_coarse,1785,51.0,True,18.1,69.2
WGC_01564,SikaRep-221,2024-03-05 10:36:00,fine_dark,fine_black,1440,50.6,True,29.0,79.5
WGC_00018,SikaTop-142,2024-03-05 12:09:00,dark,white_coarse,1297,51.0,True,10.1,61.1
WGC_01364,SikaColor-201,2024-03-05 12:20:00,dark,black,1284,40.0,True,26.2,66.3
WGC_01039,SikaTop-151,2024-03-05 13:37:00,fine_dark,black_fine,1360,47.8,False,0.0,47.8
WGC_01258,SikaTop-121,2024-03-05 15:23:00,fine_white,white,1145,48.7,False,0.0,48.7
WGC_00287,SikaTop-152,2024-03-05 15:44:00,dark,fine_black,1033,43.3,True,26.4,69.7
WGC_01095,SikaRep-212,2024-03-05 16:56:00,coarse_grey,concrete,1305,48.1,True,10.7,58.8
WGC_00192,SikaRep-315,2024-03-05 18:29:00,coarse_white,white_coarse,1305,45.6,True,13.7,59.3
WGC_00486,SikaColor-201,2024-03-05 18:40:00,dark,black,2147,50.8,True,20.3,71.1
WGC_01551,SikaTop-121,2024-03-05 20:07:00,fine_white,off-white,1669,45.1,False,0.0,45.1
WGC_00262,SikaTop-162,2024-03-05 22:34:00,coarse_white,light_coarse,1176,49.8,True,15.9,65.7
WGC_00915,SikaTop-122,2024-03-06 06:54:00,fine_white,light,1402,40.9,True,29.2,70.1
WGC_00518,SikaTop-151,2024-03-06 09:18:00,fine_white,fine_black,1299,53.2,True,23.8,77.0
WGC_01956,SikaTop-122,2024-03-06 09:24:00,fine_white,white,1399,49.7,True,25.7,75.3
WGC_01279,SikaRep-221,2024-03-06 09:25:00,coarse_grey,dark_fine,962,37.8,True,23.2,61.0
WGC_01150,SikaTop-152,2024-03-06 10:55:00,fine_dark,fine_black,1518,52.4,True,24.3,76.7
WGC_00229,SikaRep-221,2024-03-06 11:01:00,coarse_white,black_fine,1010,46.5,True,16.9,63.4
WGC_00025,SikaTop-141,2024-03-06 13:17:00,dark,black,1608,58.8,True,25.4,84.2
WGC_00061,SikaTop-122,2024-03-06 16:05:00,fine_white,off-white,1568,54.9,True,10.2,65.1
WGC_01376,SikaRep-221,2024-03-06 16:23:00,fine_dark,dark,1471,51.8,True,12.6,64.4
WGC_01248,SikaTop-121,2024-03-06 16:37:00,fine_white,dark_fine,1241,47.6,True,21.0,68.5
WGC_00411,SikaRep-221,2024-03-06 17:03:00,fine_dark,dark,1609,57.6,True,27.4,84.9
WGC_01978,SikaTop-162,2024-03-06 18:10:00,coarse_white,white,1233,39.7,True,27.1,66.8
WGC_00293,SikaTop-151,2024-03-06 19:29:00,fine_dark,dark,1886,59.2,True,27.0,86.2
WGC_00551,SikaTop-151,2024-03-07 09:01:00,fine_dark,light,1749,47.9,True,29.8,77.7
WGC_01818,SikaTop-141,2024-03-07 09:05:00,dark,charcoal,1694,52.0,True,20.7,72.7
WGC_00531,SikaTop-142,2024-03-07 09:27:00,dark,charcoal,1693,58.0,True,20.6,78.7
WGC_01123,SikaTop-141,2024-03-07 10:03:00,dark,dark,1249,38.1,False,0.0,38.1
WGC_00195,SikaTop-152,2024-03-07 11:23:00,fine_dark,black_fine,1581,50.6,False,0.0,50.6
WGC_00496,SikaGrout-214,2024-03-07 13:57:00,coarse_white,concrete,1180,45.3,True,17.4,62.6
WGC_00721,SikaRep-212,2024-03-07 14:35:00,coarse_grey,gray,1434,55.5,True,16.0,71.5
WGC_01795,SikaRep-315,2024-03-07 14:48:00,coarse_white,white,1647,54.2,True,14.0,68.2
WGC_00920,SikaTop-121,2024-03-07 15:23:00,fine_white,light,1505,49.6,True,22.3,71.9
WGC_00622,SikaRep-315,2024-03-07 15:45:00,coarse_white,gray,2119,50.8,True,11.7,62.5
WGC_00037,SikaRep-315,2024-03-07 16:59:00,coarse_white,white,703,43.8,True,14.4,58.2
WGC_00493,SikaTop-142,2024-03-07 18:37:00,coarse_white,charcoal,1826,55.6,False,0.0,55.6
WGC_00233,SikaTop-132,2024-03-07 18:58:00,coarse_grey,concrete,1644,52.6,True,24.1,76.7
WGC_01151,SikaTop-151,2024-03-07 20:46:00,fine_dark,dark_fine,1460,46.1,False,0.0,46.1
WGC_00112,SikaTop-132,2024-03-07 20:58:00,coarse_grey,natural,1313,46.4,True,23.9,70.3
WGC_00041,SikaRep-315,2024-03-08 06:42:00,coarse_white,white_coarse,1494,41.6,True,16.0,57.6
WGC_01806,SikaRep-315,2024-03-08 07:51:00,coarse_white,coarse_light,1731,49.2,True,26.4,75.5
WGC_00185,SikaTop-162,2024-03-08 08:25:00,coarse_white,coarse_light,1306,42.7,False,0.0,42.7
WGC_00309,SikaTop-152,2024-03-08 10:24:00,fine_dark,dark_fine,1374,47.3,True,17.1,64.4
WGC_01328,SikaGrout-212,2024-03-08 10:46:00,fine_white,cream,1686,57.1,False,0.0,57.1
WGC_01010,SikaGrout-315,2024-03-08 11:26:00,coarse_white,light_coarse,1529,49.0,True,16.5,65.4
WGC_01386,SikaRep-221,2024-03-08 12:42:00,fine_dark,light,1797,50.0,True,27.5,77.5
WGC_00164,SikaTop-152,2024-03-08 15:29:00,fine_dark,dark_fine,1766,52.0,True,17.0,68.9
WGC_01270,SikaTop-121,2024-03-08 15:37:00,fine_white,off-white,1388,48.1,True,25.3,73.4
WGC_00290,SikaTop-162,2024-03-08 17:04:00,coarse_white,coarse_light,1478,52.9,False,0.0,52.9
WGC_00094,SikaTop-152,2024-03-08 17:27:00,fine_dark,dark,1651,55.8,True,18.2,74.0
WGC_00440,SikaTop-122,2024-03-08 17:49:00,fine_white,light,1807,65.3,True,22.2,87.4
WGC_01450,SikaTop-152,2024-03-08 20:22:00,fine_dark,dark_fine,1934,54.4,True,24.8,79.2
WGC_01481,SikaTop-121,2024-03-08 20:44:00,fine_white,off-white,841,42.6,False,0.0,42.6
WGC_01021,SikaTop-132,2024-03-08 22:05:00,coarse_grey,natural,1790,54.6,True,21.7,76.3
WGC_00143,SikaTop-162,2024-03-08 22:58:00,coarse_white,black_fine,2157,52.5,True,15.5,68.1
WGC_01717,SikaRep-315,2024-03-09 06:28:00,coarse_white,white,1144,51.7,True,13.8,65.5
WGC_00278,SikaGrout-315,2024-03-09 07:58:00,coarse_white,coarse_light,1396,49.9,True,22.1,72.0
WGC_01319,SikaGrout-214,2024-03-09 09:00:00,coarse_grey,concrete,2131,59.3,True,10.9,70.2
WGC_01184,SikaGrout-212,2024-03-09 11:16:00,fine_white,cream,1248,46.4,True,10.3,56.7
WGC_01882,SikaTop-121,2024-03-09 16:10:00,fine_white,cream,1122,50.2,True,17.3,67.4
WGC_01280,SikaTop-152,2024-03-09 17:15:00,fine_dark,dark_fine,2098,52.1,False,0.0,52.1
WGC_00840,SikaGrout-212,2024-03-09 17:21:00,fine_white,white,1574,51.5,True,29.0,80.5
WGC_00966,SikaTop-142,2024-03-09 19:59:00,dark,black,1630,47.3,True,14.1,61.4
WGC_01079,SikaRep-212,2024-03-10 07:36:00,coarse_grey,grey,1865,51.1,False,0.0,51.1
WGC_00034,SikaRep-315,2024-03-10 07:47:00,coarse_white,black_fine,1407,52.4,True,12.2,64.6
WGC_01510,SikaTop-152,2024-03-10 08:21:00,fine_dark,black_fine,1318,50.0,True,16.1,66.0
WGC_00597,SikaTop-142,2024-03-10 11:24:00,dark,dark,1257,46.0,True,13.0,59.0
WGC_00794,SikaTop-162,2024-03-10 13:11:00,coarse_white,white,1512,45.1,True,15.4,60.5
WGC_00107,SikaTop-151,2024-03-10 13:41:00,dark,dark_fine,1694,52.6,True,21.5,74.1
WGC_01484,SikaRep-212,2024-03-10 15:03:00,coarse_grey,natural,1845,52.4,True,17.3,69.6
WGC_00247,SikaTop-152,2024-03-10 15:41:00,fine_dark,black_fine,1500,50.8,True,21.9,72.7
WGC_00220,SikaTop-122,2024-03-10 16:52:00,fine_white,cream,1056,51.3,True,12.8,64.1
WGC_01842,SikaTop-132,2024-03-10 17:04:00,coarse_grey,natural,1453,56.5,True,17.2,73.8
WGC_01696,SikaTop-162,2024-03-10 18:30:00,coarse_white,charcoal,1529,47.3,True,26.4,73.7
WGC_00685,SikaTop-162,2024-03-10 21:12:00,coarse_white,white,1732,60.0,True,16.2,76.2
WGC_00059,SikaColor-201,2024-03-11 06:19:00,dark,charcoal,1890,49.6,True,27.9,77.5
WGC_00827,SikaTop-132,2024-03-11 06:43:00,fine_white,cream,1549,50.7,True,13.8,64.5
WGC_01922,SikaTop-122,2024-03-11 07:08:00,fine_white,white,1496,40.9,True,16.6,57.5
WGC_00842,SikaGrout-214,2024-03-11 07:24:00,coarse_grey,natural,1622,43.3,True,17.2,60.5
WGC_00901,SikaRep-212,2024-03-11 09:19:00,coarse_white,natural,1510,46.3,True,13.6,59.9
WGC_00121,SikaTop-132,2024-03-11 10:24:00,coarse_grey,gray,1419,46.1,True,29.0,75.1
WGC_00385,SikaColor-201,2024-03-11 10:36:00,dark,dark,1305,45.6,True,27.4,73.1
WGC_00360,SikaGrout-315,2024-03-11 11:21:00,coarse_white,coarse_light,1603,53.3,True,25.4,78.7
WGC_01262,SikaRep-212,2024-03-11 12:37:00,coarse_grey,light_coarse,1559,46.1,True,20.9,67.0
WGC_01173,SikaTop-121,2024-03-11 13:45:00,fine_white,dark,1432,48.9,False,0.0,48.9
WGC_01263,SikaTop-151,2024-03-11 14:16:00,fine_dark,black_fine,1697,45.6,True,26.4,72.0
WGC_01271,SikaTop-162,2024-03-11 14:38:00,fine_white,dark_fine,1192,53.1,True,23.5,76.6
WGC_00313,SikaTop-151,2024-03-11 16:49:00,fine_dark,dark,1485,53.2,True,22.3,75.5
WGC_01518,SikaGrout-214,2024-03-11 16:59:00,coarse_grey,grey,1462,45.5,True,23.2,68.7
WGC_00238,SikaTop-122,2024-03-11 17:29:00,fine_white,white,992,52.6,True,11.1,63.7
WGC_00534,SikaGrout-315,2024-03-11 18:25:00,coarse_white,dark,1724,55.2,True,23.1,78.3
WGC_01539,SikaTop-121,2024-03-11 18:46:00,fine_white,cream,1762,52.5,True,22.2,74.7
WGC_00414,SikaGrout-214,2024-03-11 19:14:00,coarse_grey,concrete,1720,51.8,True,16.3,68.1
WGC_00417,SikaTop-141,2024-03-11 20:00:00,dark,charcoal,870,58.4,True,23.3,81.7
WGC_00661,SikaTop-162,2024-03-11 20:08:00,coarse_white,coarse_light,1525,47.9,True,29.9,77.8
WGC_01913,SikaRep-212,2024-03-11 21:44:00,coarse_grey,gray,2183,50.7,True,17.1,67.8
WGC_00168,SikaTop-141,2024-03-12 07:37:00,dark,dark,1498,52.0,True,16.6,68.6
WGC_01129,SikaTop-141,2024-03-12 09:09:00,dark,white,1579,57.2,True,23.1,80.3
WGC_00733,SikaTop-141,2024-03-12 09:11:00,dark,dark,1463,43.8,True,29.6,73.4
WGC_00704,SikaRep-315,2024-03-12 10:06:00,dark,dark,949,50.3,True,22.0,72.4
WGC_01636,SikaRep-212,2024-03-12 12:24:00,coarse_grey,grey,1208,50.6,True,17.3,67.9
WGC_01754,SikaRep-221,2024-03-12 12:51:00,fine_dark,dark,1151,55.7,True,12.9,68.6
WGC_01568,SikaTop-152,2024-03-12 13:45:00,fine_dark,dark,1427,39.8,True,13.4,53.2
WGC_01985,SikaRep-221,2024-03-12 15:50:00,fine_dark,fine_black,1587,48.3,True,14.0,62.3
WGC_01829,SikaGrout-214,2024-03-12 16:47:00,coarse_grey,gray,1975,53.5,True,14.1,67.6
WGC_01668,SikaRep-212,2024-03-12 17:00:00,coarse_grey,natural,1544,53.4,True,26.7,80.1
WGC_01647,SikaColor-201,2024-03-12 17:07:00,dark,dark,1726,53.3,True,13.1,66.4
WGC_00683,SikaTop-132,2024-03-12 17:51:00,coarse_grey,grey,1380,45.5,True,17.9,63.4
WGC_00697,SikaRep-315,2024-03-12 19:47:00,coarse_white,light_coarse,2303,55.6,True,10.9,66.5
WGC_00617,SikaTop-132,2024-03-12 21:16:00,coarse_grey,natural,1645,47.2,True,25.9,73.1
WGC_00538,SikaRep-221,2024-03-12 21:45:00,fine_dark,dark_fine,1434,48.0,True,27.7,75.7
WGC_00370,SikaTop-132,2024-03-12 22:41:00,coarse_grey,natural,1612,53.5,True,10.8,64.3
WGC_01383,SikaTop-132,2024-03-13 07:38:00,coarse_grey,anthracite,1398,50.8,True,29.1,80.0
WGC_00444,SikaTop-142,2024-03-13 10:36:00,dark,anthracite,992,44.4,True,15.7,60.1
WGC_00892,SikaRep-221,2024-03-13 10:57:00,fine_dark,dark,1199,41.5,True,17.1,58.5
WGC_01826,SikaTop-121,2024-03-13 11:01:00,fine_white,off-white,1646,41.7,True,21.0,62.7
WGC_00133,SikaTop-162,2024-03-13 11:10:00,coarse_white,light_coarse,889,51.7,True,28.1,79.9
WGC_01034,SikaTop-132,2024-03-13 18:03:00,coarse_grey,fine_black,1966,58.9,False,0.0,58.9
WGC_01614,SikaTop-142,2024-03-13 19:55:00,coarse_grey,anthracite,1522,52.6,True,27.3,79.8
WGC_01480,SikaTop-122,2024-03-13 20:34:00,fine_white,cream,1589,50.4,True,18.9,69.3
WGC_01952,SikaTop-132,2024-03-13 21:04:00,dark,gray,1423,48.9,True,14.4,63.3
WGC_00763,SikaRep-212,2024-03-13 21:33:00,coarse_grey,gray,594,41.9,True,21.7,63.6
WGC_00630,SikaRep-221,2024-03-13 21:49:00,fine_dark,black_fine,1551,57.1,True,24.2,81.3
WGC_01734,SikaTop-122,2024-03-13 22:15:00,fine_white,light,1935,47.2,True,12.9,60.1
WGC_01557,SikaTop-121,2024-03-13 22:36:00,fine_white,white,1842,51.5,True,12.7,64.2
WGC_00628,SikaRep-221,2024-03-14 06:16:00,fine_dark,dark_fine,1674,53.4,True,11.6,65.0
WGC_01235,SikaColor-201,2024-03-14 06:19:00,coarse_white,dark_fine,1448,53.3,True,12.9,66.2
WGC_01845,SikaRep-221,2024-03-14 07:29:00,fine_dark,black_fine,1533,53.4,True,20.8,74.2
WGC_00815,SikaGrout-315,2024-03-14 07:42:00,coarse_white,white_coarse,1149,50.7,True,16.9,67.6
WGC_01994,SikaGrout-214,2024-03-14 07:42:00,dark,natural,1974,53.2,True,25.9,79.1
WGC_01165,SikaRep-221,2024-03-14 07:47:00,fine_dark,dark,1939,51.6,True,20.6,72.2
WGC_00291,SikaGrout-315,2024-03-14 10:10:00,coarse_white,white_coarse,1553,43.9,False,0.0,43.9
WGC_01153,SikaTop-141,2024-03-14 10:19:00,dark,anthracite,1324,49.4,False,0.0,49.4
WGC_01747,SikaGrout-315,2024-03-14 10:20:00,coarse_white,coarse_light,1498,53.9,True,26.9,80.8
WGC_00791,SikaTop-142,2024-03-14 10:32:00,fine_white,dark,1143,54.6,True,24.3,78.9
WGC_01257,SikaTop-121,2024-03-14 12:41:00,fine_white,white,1500,55.4,True,24.6,80.0
WGC_00870,SikaGrout-315,2024-03-14 13:05:00,coarse_white,coarse_light,1385,50.1,True,20.3,70.4
WGC_01515,SikaGrout-212,2024-03-14 13:54:00,fine_white,off-white,1909,62.3,True,19.8,82.1
WGC_00573,SikaGrout-315,2024-03-14 13:58:00,coarse_white,light_coarse,1557,53.5,True,18.4,71.9
WGC_01455,SikaTop-121,2024-03-14 14:15:00,fine_white,cream,1380,50.1,True,29.6,79.8
WGC_00381,SikaTop-151,2024-03-14 14:40:00,fine_dark,dark_fine,1326,53.7,True,26.3,80.0
WGC_01878,SikaTop-152,2024-03-14 15:13:00,fine_dark,dark,1501,56.2,False,0.0,56.2
WGC_00099,SikaTop-121,2024-03-14 15:30:00,fine_white,white,1044,43.0,True,17.1,60.1
WGC_01074,SikaRep-221,2024-03-14 15:36:00,fine_dark,black_fine,1943,48.6,True,12.8,61.4
WGC_01954,SikaTop-162,2024-03-14 16:44:00,coarse_white,charcoal,1418,49.1,True,11.7,60.8
WGC_00809,SikaTop-152,2024-03-14 17:02:00,fine_dark,dark,1291,47.7,True,29.2,76.9
WGC_00415,SikaTop-141,2024-03-14 17:07:00,dark,black,1323,48.3,True,13.0,61.2
WGC_01211,SikaGrout-212,2024-03-14 17:52:00,coarse_grey,cream,1266,54.3,True,23.4,77.7
WGC_00579,SikaTop-121,2024-03-14 18:34:00,fine_white,concrete,931,45.2,True,28.8,74.0
WGC_00961,SikaTop-122,2024-03-14 18:51:00,fine_white,white,1024,35.8,True,20.8,56.7
WGC_00271,SikaTop-141,2024-03-14 18:57:00,dark,black,1313,46.0,False,0.0,46.0
WGC_01405,SikaTop-141,2024-03-14 19:15:00,dark,anthracite,1780,51.7,True,10.9,62.6
WGC_01342,SikaTop-121,2024-03-14 19:46:00,fine_white,grey,950,39.2,False,0.0,39.2
WGC_01691,SikaTop-122,2024-03-14 21:13:00,fine_white,light,1436,55.3,False,0.0,55.3
WGC_01511,SikaGrout-214,2024-03-14 21:32:00,coarse_grey,gray,2245,63.7,True,22.0,85.7
WGC_00711,SikaTop-152,2024-03-14 22:05:00,fine_dark,black_fine,1130,43.3,True,29.8,73.1
WGC_01400,SikaTop-152,2024-03-15 07:42:00,fine_dark,fine_black,1527,59.3,True,22.1,81.4
WGC_00198,SikaTop-141,2024-03-15 10:58:00,dark,anthracite,1650,46.6,True,28.6,75.2
WGC_01625,SikaColor-201,2024-03-15 15:23:00,dark,charcoal,1480,51.6,True,18.9,70.5
WGC_01999,SikaTop-151,2024-03-15 18:23:00,fine_dark,dark,1360,41.2,True,15.0,56.2
WGC_01441,SikaGrout-214,2024-03-15 20:07:00,coarse_grey,natural,1224,44.8,True,25.7,70.4
WGC_00292,SikaRep-212,2024-03-15 21:05:00,coarse_grey,grey,1614,54.2,True,26.1,80.3
WGC_00722,SikaTop-122,2024-03-15 22:02:00,fine_white,concrete,1264,44.5,True,11.2,55.7
